RegionID,Year,Yield
20117,2005,45.0
20117,2006,44.0
20117,2007,28.0
20117,2008,34.5
20117,2009,49.0
20117,2010,42.6
20117,2011,37.7
20117,2012,45.2
20117,2013,53.1
20117,2014,42.2
20117,2016,53.0
20117,2020,46.9
20117,2022,53.7
20117,2023,62.7
20119,1984,42.3
20119,1985,40.2
20119,1986,38.5
20119,1987,38.1
20119,1988,35.0
20119,1989,21.5
20119,1990,43.0
20119,1991,34.4
20119,1992,36.3
20119,1993,44.3
20119,1994,37.2
20119,1995,26.0
20119,1996,27.0
20119,1997,33.0
20119,1998,44.0
20119,1999,49.0
20119,2000,32.0
20119,2001,40.0
20119,2002,25.0
20119,2003,36.0
20119,2004,33.0
20119,2005,42.0
20119,2006,20.0
20119,2007,47.0
20119,2008,29.5
20119,2009,34.5
20119,2010,48.0
20119,2011,23.7
20119,2012,35.7
20119,2013,21.3
20119,2015,39.3
20119,2016,64.2
20119,2020,44.7
20121,1984,35.8
20121,1985,27.7
20121,1986,17.1
20121,1987,27.0
20121,1988,38.9
20121,1989,38.5
20121,1990,33.5
20121,1991,34.0
20121,1992,39.2
20121,1993,27.0
20121,1994,42.4
20121,1995,26.0
20121,1996,34.0
20121,1997,44.0
20121,1998,42.0
20121,1999,33.0
20121,2000,39.0
20121,2001,55.0
20121,2002,37.0
20121,2003,54.0
20121,2004,35.0
20121,2005,34.0
20121,2006,46.0
20121,2007,16.0
20121,2008,26.0
20121,2009,45.0
20121,2010,38.8
20121,2011,57.6
20121,2012,59.6
20121,2013,67.8
20121,2014,59.0
20121,2015,50.1
20121,2016,52.8
20121,2017,67.0
20121,2019,49.1
20121,2021,49.5
20121,2023,51.3
20123,1984,40.7
20123,1985,36.9
20123,1986,33.1
20123,1987,45.3
20123,1988,33.2
20123,1989,12.8
20123,1990,49.2
20123,1991,32.7
20123,1992,36.5
20123,1993,32.8
20123,1994,39.8
20123,1995,33.0
20123,1996,39.0
20123,1997,56.0
20123,1998,57.0
20123,1999,54.0
20123,2000,39.0
20123,2001,39.0
20123,2002,38.0
20123,2003,63.0
20123,2004,47.0
20123,2005,45.0
20123,2006,45.0
20123,2007,34.0
20123,2008,51.0
20123,2009,45.0
20123,2010,49.9
20123,2011,47.9
20123,2012,47.2
20123,2013,46.9
20123,2014,29.9
20123,2015,45.0
20123,2016,60.9
20123,2017,49.9
20123,2018,42.7
20123,2019,54.7
20123,2020,44.5
20123,2021,56.8
20123,2022,44.8
20125,1984,31.9
20125,1985,21.0
20125,1986,27.6
20125,1987,23.0
20125,1988,36.9
20125,1989,38.0
20125,1990,23.2
20125,1991,28.5
20125,1992,39.0
20125,1993,22.4
20125,1994,33.1
20125,1995,17.0
20125,1996,24.0
20125,1997,50.0
20125,1998,38.0
20125,1999,26.0
20125,2000,38.0
20125,2001,41.0
20125,2002,33.0
20125,2003,44.0
20125,2004,33.0
20125,2005,33.0
20125,2006,41.0
20125,2007,13.0
20125,2009,25.0
20125,2010,30.9
20125,2011,36.0
20125,2012,54.9
20125,2013,52.4
20125,2014,40.5
20125,2015,39.9
20125,2016,51.8
20125,2017,42.2
20125,2018,43.3
20125,2019,37.4
20125,2020,42.8
20125,2021,45.7
20125,2022,53.7
20125,2023,54.8
20127,1984,33.8
20127,1985,29.3
20127,1986,21.0
20127,1987,33.8
20127,1988,37.8
20127,1989,14.8
20127,1990,35.7
20127,1991,28.7
20127,1992,27.9
20127,1993,18.9
20127,1994,39.7
20127,1995,16.0
20127,1996,30.0
20127,1997,49.0
20127,1998,38.0
20127,1999,36.0
20127,2000,35.0
20127,2001,38.0
20127,2002,34.0
20127,2003,53.0
20127,2004,43.0
20127,2005,34.0
20127,2006,40.0
20127,2007,17.0
20127,2008,32.0
20127,2009,43.0
20127,2010,31.6
20127,2011,42.5
20127,2012,40.6
20127,2013,52.4
20127,2014,34.4
20127,2015,41.4
20127,2016,52.7
20127,2017,59.3
20127,2018,25.9
20127,2019,39.6
20127,2020,45.8
20127,2021,44.1
20127,2022,48.5
20127,2023,44.0
20129,1984,40.3
20129,1985,36.8
20129,1986,30.3
20129,1987,33.4
20129,1988,32.3
20129,1989,25.6
20129,1990,42.9
20129,1991,42.3
20129,1992,35.1
20129,1993,38.1
20129,1994,29.2
20129,1995,16.0
20129,1996,29.0
20129,1997,32.0
20129,1998,42.0
20129,1999,50.0
20129,2000,43.0
20129,2001,44.0
20129,2002,21.0
20129,2003,30.0
20129,2004,22.0
20129,2005,40.0
20129,2006,26.0
20129,2007,47.0
20129,2008,24.5
20129,2009,27.0
20129,2010,41.4
20129,2011,16.3
20129,2012,27.2
20129,2013,14.3
20129,2014,18.9
20129,2015,30.6
20129,2016,49.6
20129,2017,34.1
20129,2018,25.1
20129,2019,46.5
20129,2020,24.0
20129,2021,42.2
20131,1984,32.2
20131,1985,40.9
20131,1986,24.5
20131,1987,36.5
20131,1988,40.8
20131,1989,26.6
20131,1990,42.0
20131,1991,31.0
20131,1992,37.8
20131,1993,21.2
20131,1994,49.6
20131,1995,22.0
20131,1996,34.0
20131,1997,54.0
20131,1998,49.0
20131,1999,43.0
20131,2000,47.0
20131,2001,46.0
20131,2002,52.0
20131,2003,71.0
20131,2004,58.0
20131,2005,48.0
20131,2006,53.0
20131,2007,30.0
20131,2008,30.5
20131,2009,47.0
20131,2010,44.3
20131,2012,46.6
20131,2016,56.3
20131,2017,58.2
20131,2019,55.5
20131,2020,46.6
20131,2022,64.9
20131,2023,65.2
20133,1984,35.0
20133,1985,23.3
20133,1986,17.2
20133,1987,30.4
20133,1988,35.5
20133,1989,36.5
20133,1990,24.4
20133,1991,31.0
20133,1992,38.0
20133,1993,27.7
20133,1994,31.9
20133,1995,18.0
20133,1996,30.0
20133,1997,56.0
20133,1998,37.0
20133,1999,35.0
20133,2000,38.0
20133,2001,43.0
20133,2002,31.0
20133,2003,46.0
20133,2004,42.0
20133,2005,39.0
20133,2006,41.0
20133,2007,11.0
20133,2008,29.5
20133,2009,23.0
20133,2010,22.1
20133,2011,37.3
20133,2012,55.5
20133,2013,46.8
20133,2014,41.1
20133,2015,38.1
20133,2016,57.0
20133,2018,43.7
20133,2019,33.1
20133,2021,54.7
20133,2022,50.8
20133,2023,51.7
20135,1984,38.2
20135,1985,37.1
20135,1986,23.3
20135,1987,39.7
20135,1988,26.5
20135,1989,17.4
20135,1990,42.8
20135,1991,31.9
20135,1992,34.6
20135,1993,34.9
20135,1994,37.4
20135,1995,23.0
20135,1996,25.0
20135,1997,41.0
20135,1998,47.0
20135,1999,37.0
20135,2000,33.0
20135,2001,30.0
20135,2002,24.0
20135,2003,45.0
20135,2004,26.0
20135,2005,36.0
20135,2006,18.0
20135,2007,37.0
20135,2008,42.0
20135,2009,44.0
20135,2010,49.0
20135,2011,22.1
20135,2012,30.5
20135,2013,27.7
20135,2014,25.9
20135,2015,28.3
20135,2016,56.4
20135,2019,50.1
20135,2020,44.9
20135,2021,53.7
20135,2022,37.8
20135,2023,28.0
20137,1984,40.6
20137,1985,37.3
20137,1986,34.5
20137,1987,43.5
20137,1988,33.0
20137,1989,14.1
20137,1990,43.0
20137,1991,29.8
20137,1992,42.1
20137,1993,32.1
20137,1994,41.0
20137,1995,35.0
20137,1996,20.0
20137,1997,41.0
20137,1998,56.0
20137,1999,38.0
20137,2000,37.0
20137,2001,40.0
20137,2002,29.0
20137,2003,42.0
20137,2004,18.0
20137,2005,36.0
20137,2006,27.0
20137,2007,30.0
20137,2008,39.5
20137,2009,51.0
20137,2010,49.6
20137,2011,39.5
20137,2012,45.6
20137,2013,18.8
20137,2014,28.1
20137,2015,31.1
20137,2017,40.4
20137,2020,42.7
20137,2022,29.1
20139,1984,33.5
20139,1985,34.8
20139,1986,17.0
20139,1987,28.5
20139,1988,39.3
20139,1989,25.5
20139,1990,33.0
20139,1991,30.9
20139,1992,41.1
20139,1993,21.1
20139,1994,42.6
20139,1995,21.0
20139,1996,45.0
20139,1997,47.0
20139,1998,43.0
20139,1999,34.0
20139,2000,44.0
20139,2001,51.0
20139,2002,42.0
20139,2003,53.0
20139,2004,44.0
20139,2005,29.0
20139,2006,42.0
20139,2007,23.0
20139,2008,25.0
20139,2009,36.0
20139,2010,28.4
20139,2011,31.5
20139,2012,46.3
20139,2013,57.0
20139,2014,45.7
20139,2015,39.5
20139,2016,48.3
20139,2017,48.7
20139,2018,54.3
20139,2019,43.7
20139,2020,53.7
20139,2021,45.9
20139,2022,51.5
20139,2023,60.7
20141,1984,39.4
20141,1985,36.2
20141,1986,29.1
20141,1987,38.9
20141,1988,32.8
20141,1989,11.0
20141,1990,44.1
20141,1991,25.8
20141,1992,36.3
20141,1993,26.4
20141,1994,38.6
20141,1995,37.0
20141,1996,34.0
20141,1997,50.0
20141,1998,56.0
20141,1999,47.0
20141,2000,38.0
20141,2001,34.0
20141,2002,32.0
20141,2003,56.0
20141,2004,38.0
20141,2005,39.0
20141,2006,39.0
20141,2007,34.0
20141,2008,45.0
20141,2009,41.0
20141,2010,41.6
20141,2011,34.8
20141,2012,44.6
20141,2013,31.8
20141,2014,31.3
20141,2015,31.3
20141,2016,55.2
20141,2018,30.6
20141,2020,39.6
20141,2021,52.2
20143,1984,35.4
20143,1985,39.7
20143,1986,32.7
20143,1987,36.5
20143,1988,33.2
20143,1989,9.6
20143,1990,45.9
20143,1991,33.6
20143,1992,34.1
20143,1993,28.9
20143,1994,40.6
20143,1995,24.0
20143,1996,39.0
20143,1997,59.0
20143,1998,54.0
20143,1999,47.0
20143,2000,40.0
20143,2001,41.0
20143,2002,40.0
20143,2003,60.0
20143,2004,49.0
20143,2005,34.0
20143,2006,40.0
20143,2007,23.0
20143,2008,44.5
20143,2009,50.0
20143,2010,43.7
20143,2011,38.2
20143,2012,41.6
20143,2013,49.8
20143,2014,26.1
20143,2015,36.9
20143,2016,52.2
20143,2017,48.6
20143,2018,39.4
20143,2019,46.6
20143,2020,43.8
20143,2021,47.5
20143,2022,35.4
20143,2023,37.5
20145,1984,37.7
20145,1985,33.8
20145,1986,35.4
20145,1987,35.2
20145,1988,32.3
20145,1989,13.6
20145,1990,41.8
20145,1991,30.7
20145,1992,22.1
20145,1993,39.6
20145,1994,34.7
20145,1995,23.0
20145,1996,20.0
20145,1997,50.0
20145,1998,54.0
20145,1999,41.0
20145,2000,39.0
20145,2001,36.0
20145,2002,29.0
20145,2003,52.0
20145,2004,39.0
20145,2005,44.0
20145,2006,26.0
20145,2007,34.0
20145,2008,41.0
20145,2009,47.5
20145,2010,50.2
20145,2011,32.2
20145,2012,37.1
20145,2013,34.0
20145,2014,26.4
20145,2015,40.9
20145,2016,59.5
20145,2017,60.0
20145,2018,41.6
20145,2019,44.6
20145,2020,48.4
20145,2021,57.3
20145,2022,37.3
20147,1984,40.8
20147,1985,40.3
20147,1986,32.1
20147,1987,45.3
20147,1988,34.7
20147,1989,16.0
20147,1990,41.1
20147,1991,32.8
20147,1992,36.9
20147,1993,31.7
20147,1994,42.9
20147,1995,38.0
20147,1996,29.0
20147,1997,43.0
20147,1998,57.0
20147,1999,36.0
20147,2000,42.0
20147,2001,43.0
20147,2002,28.0
20147,2003,49.0
20147,2004,25.0
20147,2005,44.0
20147,2006,32.0
20147,2007,34.0
20147,2008,45.5
20147,2009,49.0
20147,2010,42.9
20147,2011,37.1
20147,2012,42.4
20147,2013,21.5
20147,2014,26.8
20147,2015,28.2
20147,2016,59.2
20147,2017,44.3
20147,2018,42.4
20147,2020,40.2
20147,2021,55.3
20147,2022,33.3
20149,1984,37.2
20149,1985,39.7
20149,1986,22.5
20149,1987,34.4
20149,1988,44.0
20149,1989,22.8
20149,1990,38.8
20149,1991,33.6
20149,1992,33.0
20149,1993,21.7
20149,1994,40.3
20149,1995,21.0
20149,1996,40.0
20149,1997,50.0
20149,1998,48.0
20149,1999,45.0
20149,2000,40.0
20149,2001,50.0
20149,2002,44.0
20149,2003,64.0
20149,2004,53.0
20149,2005,31.0
20149,2006,51.0
20149,2007,19.0
20149,2008,35.5
20149,2009,46.0
20149,2010,36.9
20149,2011,36.0
20149,2012,40.3
20149,2013,55.7
20149,2014,49.5
20149,2015,32.3
20149,2016,50.4
20149,2017,53.3
20149,2018,48.5
20149,2019,44.8
20149,2021,54.1
20149,2022,59.3
20151,1984,39.5
20151,1985,33.8
20151,1986,38.5
20151,1987,28.6
20151,1988,36.5
20151,1989,16.4
20151,1990,36.3
20151,1991,33.4
20151,1992,32.5
20151,1993,43.7
20151,1994,33.5
20151,1995,16.0
20151,1996,27.0
20151,1997,41.0
20151,1998,49.0
20151,1999,53.0
20151,2000,39.0
20151,2001,48.0
20151,2002,27.0
20151,2003,61.0
20151,2004,42.0
20151,2005,39.0
20151,2006,34.0
20151,2007,23.0
20151,2008,42.0
20151,2009,44.0
20151,2010,41.3
20151,2011,37.7
20151,2012,44.2
20151,2013,39.2
20151,2015,43.5
20151,2017,59.3
20151,2018,33.5
20151,2020,51.9
20151,2021,48.8
20151,2022,31.1
20151,2023,20.5
20153,1984,38.2
20153,1985,57.2
20153,1986,39.5
20153,1987,41.7
20153,1988,36.2
20153,1989,20.5
20153,1990,44.2
20153,1991,31.4
20153,1992,27.9
20153,1993,41.6
20153,1994,40.4
20153,1995,43.0
20153,1996,28.0
20153,1997,38.0
20153,1998,50.0
20153,1999,50.0
20153,2000,30.0
20153,2001,43.0
20153,2002,31.0
20153,2003,42.0
20153,2004,16.0
20153,2005,34.0
20153,2006,16.0
20153,2007,43.0
20153,2008,46.5
20153,2009,50.0
20153,2010,55.1
20153,2011,44.8
20153,2012,51.5
20153,2013,20.9
20153,2014,30.3
20153,2015,35.4
20153,2016,65.1
20153,2017,55.4
20153,2019,64.8
20153,2020,41.1
20153,2021,60.0
20153,2023,47.4
20155,1984,31.7
20155,1985,32.9
20155,1986,37.8
20155,1987,29.6
20155,1988,34.2
20155,1989,15.4
20155,1990,37.0
20155,1991,39.6
20155,1992,36.1
20155,1993,33.5
20155,1994,35.6
20155,1995,23.0
20155,1996,33.0
20155,1997,53.0
20155,1998,44.0
20155,1999,48.0
20155,2000,39.0
20155,2001,37.0
20155,2002,38.0
20155,2003,47.0
20155,2004,43.0
20155,2005,45.0
20155,2006,35.0
20155,2007,15.0
20155,2008,41.0
20155,2009,35.0
20155,2010,35.5
20155,2011,30.6
20155,2012,43.8
20155,2013,48.5
20155,2014,29.0
20155,2015,42.0
20155,2016,51.4
20155,2017,53.3
20155,2018,36.3
20155,2019,37.4
20155,2020,53.2
20155,2022,32.4
20155,2023,25.3
20157,1984,35.1
20157,1985,40.0
20157,1986,32.1
20157,1987,44.8
20157,1988,37.2
20157,1989,20.6
20157,1990,48.9
20157,1991,36.5
20157,1992,32.0
20157,1993,31.3
20157,1994,38.7
20157,1995,29.0
20157,1996,34.0
20157,1997,43.0
20157,1998,54.0
20157,1999,54.0
20157,2000,33.0
20157,2001,44.0
20157,2002,51.0
20157,2003,63.0
20157,2004,45.0
20157,2005,41.0
20157,2006,46.0
20157,2007,30.0
20157,2008,39.0
20157,2009,48.0
20157,2010,39.8
20157,2011,35.6
20157,2012,45.3
20157,2013,49.2
20157,2014,32.4
20157,2015,35.3
20157,2016,59.2
20157,2017,47.1
20157,2018,35.9
20157,2019,45.9
20157,2020,42.7
20157,2021,56.1
20157,2022,55.9
20159,1984,37.3
20159,1985,38.0
20159,1986,37.9
20159,1987,37.1
20159,1988,37.6
20159,1989,13.7
20159,1990,38.6
20159,1991,33.8
20159,1992,28.2
20159,1993,37.1
20159,1994,36.6
20159,1995,24.0
20159,1996,32.0
20159,1997,57.0
20159,1998,55.0
20159,1999,51.0
20159,2000,43.0
20159,2001,44.0
20159,2002,42.0
20159,2003,58.0
20159,2004,50.0
20159,2005,49.0
20159,2006,43.0
20159,2007,16.0
20159,2008,50.0
20159,2009,44.0
20159,2010,41.5
20159,2011,40.5
20159,2012,50.2
20159,2013,53.0
20159,2016,56.1
20159,2017,55.1
20159,2020,48.5
20159,2021,53.3
20159,2022,38.5
20159,2023,30.6
20161,1984,34.2
20161,1985,42.7
20161,1986,27.1
20161,1987,39.7
20161,1988,44.0
20161,1989,19.6
20161,1990,39.7
20161,1991,34.0
20161,1992,31.5
20161,1993,21.8
20161,1994,43.5
20161,1995,26.0
20161,1996,41.0
20161,1997,58.0
20161,1998,50.0
20161,1999,44.0
20161,2000,41.0
20161,2001,46.0
20161,2002,43.0
20161,2003,61.0
20161,2004,46.0
20161,2005,36.0
20161,2006,46.0
20161,2007,25.0
20161,2008,38.5
20161,2009,48.0
20161,2010,38.3
20161,2011,43.3
20161,2012,43.2
20161,2013,48.9
20161,2014,41.2
20161,2016,49.1
20161,2020,43.0
20163,1984,37.0
20163,1985,35.5
20163,1986,29.4
20163,1987,39.3
20163,1988,35.8
20163,1989,16.5
20163,1990,40.0
20163,1991,28.7
20163,1992,37.0
20163,1993,26.5
20163,1994,38.8
20163,1995,27.0
20163,1996,29.0
20163,1997,42.0
20163,1998,57.0
20163,1999,41.0
20163,2000,35.0
20163,2001,38.0
20163,2002,24.0
20163,2003,47.0
20163,2004,21.0
20163,2005,35.0
20163,2006,27.0
20163,2007,36.0
20163,2008,38.5
20163,2009,41.0
20163,2010,39.4
20163,2011,36.2
20163,2012,36.4
20163,2013,37.7
20163,2014,31.2
20163,2016,55.6
20163,2017,47.9
20163,2018,32.7
20163,2019,49.2
20163,2020,41.1
20163,2021,55.5
20165,1984,39.2
20165,1985,29.8
20165,1986,28.9
20165,1987,35.9
20165,1988,29.9
20165,1989,12.9
20165,1990,36.9
20165,1991,30.2
20165,1992,29.1
20165,1993,34.7
20165,1994,35.0
20165,1995,23.0
20165,1996,21.0
20165,1997,43.0
20165,1998,47.0
20165,1999,44.0
20165,2000,37.0
20165,2001,34.0
20165,2002,28.0
20165,2003,51.0
20165,2004,25.0
20165,2005,43.0
20165,2006,26.0
20165,2007,31.0
20165,2008,42.5
20165,2009,42.0
20165,2010,44.5
20165,2011,27.4
20165,2012,34.3
20165,2013,31.5
20165,2014,21.8
20165,2015,35.1
20165,2020,43.7
20165,2021,52.6
20165,2023,39.8
20167,1984,39.0
20167,1985,40.9
20167,1986,28.6
20167,1987,38.1
20167,1988,34.3
20167,1989,11.8
20167,1990,41.7
20167,1991,25.0
20167,1992,16.0
20167,1993,31.7
20167,1994,35.7
20167,1995,22.0
20167,1996,27.0
20167,1997,49.0
20167,1998,52.0
20167,1999,48.0
20167,2000,40.0
20167,2001,36.0
20167,2002,34.0
20167,2003,54.0
20167,2004,36.0
20167,2005,42.0
20167,2006,25.0
20167,2007,29.0
20167,2008,45.0
20167,2009,41.0
20167,2010,45.7
20167,2011,37.6
20167,2012,42.2
20167,2015,34.8
20167,2016,53.5
20167,2017,50.3
20167,2018,33.3
20167,2019,52.0
20167,2020,45.6
20167,2021,43.0
20167,2022,46.7
20167,2023,23.1
20169,1984,34.5
20169,1985,36.3
20169,1986,34.0
20169,1987,31.5
20169,1988,34.5
20169,1989,10.1
20169,1990,39.8
20169,1991,30.9
20169,1992,31.8
20169,1993,22.0
20169,1994,37.9
20169,1995,24.0
20169,1996,31.0
20169,1997,54.0
20169,1998,50.0
20169,1999,41.0
20169,2000,40.0
20169,2001,42.0
20169,2002,37.0
20169,2003,62.0
20169,2004,48.0
20169,2005,42.0
20169,2006,44.0
20169,2007,15.0
20169,2008,46.0
20169,2009,47.0
20169,2010,41.2
20169,2011,43.6
20169,2012,45.1
20169,2013,52.9
20169,2014,29.6
20169,2015,38.6
20169,2016,52.3
20169,2017,52.2
20169,2018,30.9
20169,2019,44.3
20169,2020,45.9
20169,2021,49.5
20169,2022,37.7
20169,2023,38.2
20171,1984,47.0
20171,1985,41.8
20171,1986,35.5
20171,1987,40.6
20171,1988,23.0
20171,1989,34.9
20171,1990,48.7
20171,1991,39.8
20171,1992,36.5
20171,1993,39.1
20171,1994,43.6
20171,1995,32.0
20171,1996,25.0
20171,1997,49.0
20171,1998,57.0
20171,1999,50.0
20171,2000,37.0
20171,2001,38.0
20171,2002,31.0
20171,2003,46.0
20171,2004,25.0
20171,2005,43.0
20171,2006,34.0
20171,2007,56.0
20171,2008,41.0
20171,2009,50.0
20171,2010,56.6
20171,2011,36.0
20171,2012,30.0
20171,2013,27.9
20171,2017,52.3
20171,2018,36.7
20171,2020,36.0
20171,2022,38.9
20173,1984,35.8
20173,1985,29.5
20173,1986,32.2
20173,1987,30.7
20173,1988,34.0
20173,1989,20.3
20173,1990,33.0
20173,1991,33.8
20173,1992,36.3
20173,1993,33.7
20173,1994,37.1
20173,1995,27.0
20173,1996,30.0
20173,1997,55.0
20173,1998,45.0
20173,1999,41.0
20173,2000,36.0
20173,2001,40.0
20173,2002,32.0
20173,2003,43.0
20173,2004,44.0
20173,2005,39.0
20173,2006,38.0
20173,2007,12.0
20173,2008,41.5
20173,2009,34.0
20173,2010,37.6
20173,2011,28.3
20173,2012,48.4
20173,2013,48.6
20173,2014,26.2
20173,2015,38.3
20173,2016,48.5
20173,2017,47.4
20173,2018,35.2
20173,2019,40.3
20173,2020,49.1
20173,2021,48.4
20173,2022,35.0
20173,2023,20.6
20175,1984,46.2
20175,1985,41.2
20175,1986,40.1
20175,1987,39.6
20175,1988,37.5
20175,1989,25.3
20175,1990,48.2
20175,1991,32.9
20175,1992,37.0
20175,1993,34.1
20175,1994,29.0
20175,1995,23.0
20175,1996,25.0
20175,1997,28.0
20175,1998,44.0
20175,1999,61.0
20175,2000,33.0
20175,2001,38.0
20175,2002,29.0
20175,2003,29.0
20175,2004,32.0
20175,2005,47.0
20175,2006,23.0
20175,2007,53.0
20175,2008,31.0
20175,2009,39.0
20175,2010,47.8
20175,2011,27.2
20175,2012,34.6
20175,2014,30.7
20175,2015,39.9
20175,2016,62.1
20175,2017,46.8
20175,2018,34.8
20175,2019,59.4
20175,2020,48.1
20175,2021,53.9
20175,2022,23.9
20177,1984,35.1
20177,1985,33.8
20177,1986,20.3
20177,1987,31.9
20177,1988,37.8
20177,1989,22.4
20177,1990,32.4
20177,1991,28.4
20177,1992,39.7
20177,1993,22.8
20177,1994,38.8
20177,1995,19.0
20177,1996,29.0
20177,1997,48.0
20177,1998,46.0
20177,1999,29.0
20177,2000,43.0
20177,2001,47.0
20177,2002,43.0
20177,2003,59.0
20177,2004,50.0
20177,2005,32.0
20177,2006,45.0
20177,2007,23.0
20177,2008,31.0
20177,2009,36.5
20177,2010,31.0
20177,2011,42.8
20177,2012,39.6
20177,2013,65.3
20177,2014,49.9
20177,2015,44.1
20177,2016,46.0
20177,2017,50.4
20177,2018,50.6
20177,2019,38.6
20177,2020,43.7
20177,2021,42.9
20177,2022,50.1
20177,2023,59.0
20179,1984,37.0
20179,1985,53.3
20179,1986,34.1
20179,1987,42.7
20179,1988,36.3
20179,1989,24.7
20179,1990,42.0
20179,1991,32.7
20179,1992,42.3
20179,1993,32.4
20179,1994,38.2
20179,1995,30.0
20179,1996,27.0
20179,1997,44.0
20179,1998,58.0
20179,1999,52.0
20179,2000,33.0
20179,2001,40.0
20179,2002,32.0
20179,2003,42.0
20179,2004,23.0
20179,2005,45.0
20179,2006,17.0
20179,2007,45.0
20179,2008,33.0
20179,2009,59.0
20179,2010,52.4
20179,2011,36.7
20179,2012,45.6
20179,2014,39.2
20179,2016,63.5
20179,2020,46.8
20181,1984,47.0
20181,1985,52.4
20181,1986,35.1
20181,1987,38.7
20181,1988,36.7
20181,1989,29.4
20181,1990,40.1
20181,1991,35.3
20181,1992,26.2
20181,1993,38.0
20181,1994,38.0
20181,1995,45.0
20181,1996,36.0
20181,1997,35.0
20181,1998,46.0
20181,1999,56.0
20181,2000,34.0
20181,2001,35.0
20181,2002,26.0
20181,2003,36.0
20181,2004,18.0
20181,2005,27.0
20181,2006,22.0
20181,2007,46.0
20181,2008,32.0
20181,2009,53.0
20181,2010,53.5
20181,2011,47.6
20181,2012,44.3
20181,2013,25.1
20181,2014,36.4
20181,2015,43.8
20181,2016,68.4
20181,2017,51.3
20181,2018,40.1
20181,2019,61.6
20181,2020,36.7
20181,2021,53.8
20181,2022,34.4
20183,1984,40.0
20183,1985,42.3
20183,1986,32.7
20183,1987,45.3
20183,1988,34.2
20183,1989,21.0
20183,1990,45.0
20183,1991,37.2
20183,1992,43.3
20183,1993,34.4
20183,1994,40.4
20183,1995,42.0
20183,1996,38.0
20183,1997,50.0
20183,1998,58.0
20183,1999,52.0
20183,2000,41.0
20183,2001,37.0
20183,2002,32.0
20183,2003,55.0
20183,2004,36.0
20183,2005,43.0
20183,2006,45.0
20183,2007,31.0
20183,2008,43.0
20183,2009,49.0
20183,2010,44.5
20183,2011,42.3
20183,2012,44.8
20183,2013,30.2
20183,2014,33.7
20183,2015,31.0
20183,2016,67.4
20183,2017,47.9
20183,2018,40.1
20183,2020,38.5
20183,2021,57.9
20183,2022,42.6
20183,2023,24.6
20185,1984,38.7
20185,1985,34.8
20185,1986,39.2
20185,1987,31.7
20185,1988,34.5
20185,1989,15.6
20185,1990,39.9
20185,1991,38.4
20185,1992,25.3
20185,1993,39.8
20185,1994,33.6
20185,1995,18.0
20185,1996,29.0
20185,1997,46.0
20185,1998,48.0
20185,1999,53.0
20185,2000,43.0
20185,2001,38.0
20185,2002,32.0
20185,2003,57.0
20185,2004,43.0
20185,2005,43.0
20185,2006,36.0
20185,2007,18.0
20185,2008,42.5
20185,2009,37.0
20185,2010,41.9
20185,2011,32.6
20185,2013,36.1
20185,2014,28.4
20185,2015,43.0
20185,2017,52.9
20185,2018,42.9
20185,2020,49.4
20185,2022,27.3
20185,2023,29.9
20187,1984,43.7
20187,1985,41.6
20187,1986,34.2
20187,1987,38.2
20187,1988,42.6
20187,1989,30.9
20187,1990,47.7
20187,1991,47.2
20187,1992,44.3
20187,1993,47.1
20187,1994,39.7
20187,1995,22.0
20187,1996,30.0
20187,1997,39.0
20187,1998,53.0
20187,1999,59.0
20187,2000,38.0
20187,2001,52.0
20187,2002,21.0
20187,2003,35.0
20187,2004,31.0
20187,2005,48.0
20187,2006,24.0
20187,2007,53.0
20187,2008,32.5
20187,2009,38.0
20187,2010,48.7
20187,2011,29.8
20187,2012,40.8
20187,2017,47.0
20187,2021,36.8
20189,1984,46.0
20189,1985,41.5
20189,1986,46.1
20189,1987,41.4
20189,1988,38.6
20189,1989,24.7
20189,1990,49.6
20189,1991,49.4
20189,1992,44.8
20189,1993,45.2
20189,1994,39.5
20189,1995,21.0
20189,1996,29.0
20189,1997,37.0
20189,1998,44.0
20189,1999,59.0
20189,2000,41.0
20189,2001,47.0
20189,2002,35.0
20189,2003,38.0
20189,2004,37.0
20189,2005,52.0
20189,2006,35.0
20189,2007,56.0
20189,2009,36.5
20189,2010,49.9
20189,2011,29.2
20189,2012,33.1
20189,2013,29.7
20189,2014,33.7
20189,2015,36.4
20189,2016,58.2
20189,2017,41.8
20189,2018,31.9
20189,2019,54.6
20189,2020,47.2
20189,2021,43.4
20189,2022,30.0
20191,1984,34.1
20191,1985,30.5
20191,1986,30.1
20191,1987,29.7
20191,1988,36.7
20191,1989,26.5
20191,1990,32.8
20191,1991,30.2
20191,1992,31.0
20191,1993,28.6
20191,1994,36.2
20191,1995,22.0
20191,1996,17.0
20191,1997,52.0
20191,1998,41.0
20191,1999,40.0
20191,2000,36.0
20191,2001,40.0
20191,2002,34.0
20191,2003,40.0
20191,2004,43.0
20191,2005,39.0
20191,2006,35.0
20191,2007,17.0
20191,2008,37.0
20191,2009,27.0
20191,2010,36.9
20191,2011,32.1
20191,2012,47.7
20191,2013,47.8
20191,2014,20.6
20191,2015,24.8
20191,2016,46.7
20191,2017,46.1
20191,2018,37.7
20191,2019,35.3
20191,2020,49.2
20191,2021,48.0
20191,2022,34.7
20191,2023,26.0
20193,1984,41.0
20193,1985,58.6
20193,1986,38.3
